Organizador,Ano_Mes,Dia_da_Semana,Tipo_Dia,Objetivo,Date,AdSet_name,Amount_spent,Link_clicks,Impressions,Conversions,Segmentação,Tipo_de_Anúncio,Fase
3878,2025 | Maio,Sexta-Feira,Dia útil,Vendas,2025-05-30,midfunnel_rmkt_30d_video_v3,174.25,157,6505,42,Remarketing_30dias,Video,Campanha Contínua | Vendas
3879,2025 | Outubro,Domingo,Final de semana,Leads,2025-10-12,topfunnel_lal1_compradores_estatico_v1,143.72,63,3594,18,LookALike_Compradores_1,Estático,1º Lançamento | Leads
3880,2025 | Abril,Segunda-Feira,Dia útil,Leads,2025-04-28,topfunnel_lal2_leads_video_v2,134.12,118,4847,5,LookALike_Leads_2,Video,Campanha Contínua | Leads
3881,2025 | Agosto,Domingo,Final de semana,Leads,2025-08-24,midfunnel_visitantes_site_video_v3,79.23,100,2593,15,Visitantes_Site,Video,1º Lançamento | Leads
3882,2025 | Janeiro,Quarta-Feira,Dia útil,Leads,2025-01-15,midfunnel_visitantes_site_video_v1,23.65,21,820,4,Visitantes_Site,Video,1º Lançamento | Leads
3883,2025 | Maio,Sexta-Feira,Dia útil,Leads,2025-05-02,topfunnel_cargos_dados_carrossel_v2,151.92,108,3919,27,Cargos_Dados,Carrossel,2º Lançamento | Leads
3884,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-27,topfunnel_cargos_dados_carrossel_v1,63.5,43,1453,5,Cargos_Dados,Carrossel,2º Lançamento | Leads
3885,2025 | Março,Quarta-Feira,Dia útil,Leads,2025-03-05,bottomfunnel_rmkt_30d_carrossel_v1,52.63,17,3732,4,Remarketing_30dias,Carrossel,2º Lançamento | Leads
3886,2025 | Agosto,Domingo,Final de semana,Leads,2025-08-24,topfunnel_interesses_dados_estatico_v1,55.58,55,1462,10,Interesses_Dados,Estático,1º Lançamento | Leads
3887,2025 | Julho,Quinta-Feira,Dia útil,Leads,2025-07-17,topfunnel_interesses_dados_carrossel_v3,44.7,68,4219,12,Interesses_Dados,Carrossel,2º Lançamento | Leads
3888,2025 | Agosto,Terça-Feira,Dia útil,Leads,2025-08-19,bottomfunnel_engajamento_ig_carrossel_v2,33.0,14,921,2,Engajamento_Instagram,Carrossel,1º Lançamento | Leads
3889,2025 | Novembro,Quarta-Feira,Dia útil,Vendas,2025-11-19,bottomfunnel_rmkt_60d_carrossel_v3,90.43,117,2981,14,Remarketing_60dias,Carrossel,1º Lançamento | Vendas
3890,2025 | Junho,Domingo,Final de semana,Vendas,2025-06-22,midfunnel_rmkt_60d_video_v1,111.38,134,3822,11,Remarketing_60dias,Video,Campanha Contínua | Vendas
3891,2025 | Novembro,Sexta-Feira,Dia útil,Leads,2025-11-28,bottomfunnel_rmkt_60d_video_v2,105.66,27,4497,0,Remarketing_60dias,Video,1º Lançamento | Leads
3892,2025 | Outubro,Sábado,Final de semana,Leads,2025-10-18,topfunnel_interesses_dados_estatico_v3,65.39,83,3977,8,Interesses_Dados,Estático,1º Lançamento | Leads
3893,2025 | Julho,Domingo,Final de semana,Leads,2025-07-27,topfunnel_cargos_dados_video_v2,48.95,19,3575,2,Cargos_Dados,Video,Campanha Contínua | Leads
3894,2025 | Abril,Terça-Feira,Dia útil,Leads,2025-04-29,topfunnel_interesses_dados_carrossel_v2,166.32,34,5314,1,Interesses_Dados,Carrossel,2º Lançamento | Leads
3895,2025 | Março,Segunda-Feira,Dia útil,Leads,2025-03-17,topfunnel_interesses_dados_carrossel_v1,136.01,105,9176,11,Interesses_Dados,Carrossel,1º Lançamento | Leads
3896,2025 | Maio,Terça-Feira,Dia útil,Leads,2025-05-13,midfunnel_visitantes_site_estatico_v1,115.06,38,4214,7,Visitantes_Site,Estático,1º Lançamento | Leads
3897,2025 | Abril,Terça-Feira,Dia útil,Vendas,2025-04-22,bottomfunnel_rmkt_60d_estatico_v1,30.53,15,1093,3,Remarketing_60dias,Estático,Campanha Contínua | Vendas
3898,2025 | Junho,Domingo,Final de semana,Leads,2025-06-15,bottomfunnel_engajamento_ig_carrossel_v2,144.01,240,13033,62,Engajamento_Instagram,Carrossel,1º Lançamento | Leads
3899,2025 | Março,Sexta-Feira,Dia útil,Leads,2025-03-28,topfunnel_cargos_dados_carrossel_v2,85.03,47,2308,1,Cargos_Dados,Carrossel,Campanha Contínua | Leads
3900,2025 | Abril,Segunda-Feira,Dia útil,Leads,2025-04-14,topfunnel_lal1_compradores_carrossel_v1,127.31,87,4036,22,LookALike_Compradores_1,Carrossel,2º Lançamento | Leads
3901,2025 | Fevereiro,Terça-Feira,Dia útil,Vendas,2025-02-04,midfunnel_rmkt_60d_estatico_v2,91.82,182,5329,20,Remarketing_60dias,Estático,2º Lançamento | Vendas
3902,2025 | Dezembro,Quinta-Feira,Dia útil,Vendas,2025-12-04,midfunnel_rmkt_60d_video_v1,73.6,27,2805,5,Remarketing_60dias,Video,1º Lançamento | Vendas
3903,2025 | Agosto,Domingo,Final de semana,Leads,2025-08-10,midfunnel_visitantes_site_estatico_v3,37.37,27,861,3,Visitantes_Site,Estático,1º Lançamento | Leads
3904,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-22,midfunnel_rmkt_30d_carrossel_v3,64.05,63,2372,5,Remarketing_30dias,Carrossel,2º Lançamento | Leads
3905,2025 | Abril,Sábado,Final de semana,Leads,2025-04-12,topfunnel_interesses_dados_video_v1,6.0,3,232,0,Interesses_Dados,Video,Campanha Contínua | Leads
3906,2025 | Abril,Quinta-Feira,Dia útil,Leads,2025-04-17,bottomfunnel_rmkt_30d_estatico_v1,152.51,392,11178,110,Remarketing_30dias,Estático,1º Lançamento | Leads
3907,2025 | Novembro,Sexta-Feira,Dia útil,Leads,2025-11-21,bottomfunnel_visitantes_site_video_v1,12.26,4,742,1,Visitantes_Site,Video,2º Lançamento | Leads
3908,2025 | Janeiro,Sábado,Final de semana,Leads,2025-01-25,topfunnel_cargos_dados_estatico_v1,147.85,43,5678,12,Cargos_Dados,Estático,2º Lançamento | Leads
3909,2025 | Outubro,Quarta-Feira,Dia útil,Vendas,2025-10-01,topfunnel_lal1_compradores_carrossel_v2,115.04,51,3399,3,LookALike_Compradores_1,Carrossel,Campanha Contínua | Vendas
3910,2025 | Dezembro,Quinta-Feira,Dia útil,Vendas,2025-12-18,bottomfunnel_visitantes_site_estatico_v1,16.47,10,531,1,Visitantes_Site,Estático,1º Lançamento | Vendas
3911,2025 | Março,Domingo,Final de semana,Leads,2025-03-09,topfunnel_lal1_compradores_estatico_v3,15.88,19,1396,5,LookALike_Compradores_1,Estático,2º Lançamento | Leads
3912,2025 | Janeiro,Sábado,Final de semana,Leads,2025-01-11,bottomfunnel_rmkt_30d_carrossel_v3,173.08,179,4075,34,Remarketing_30dias,Carrossel,2º Lançamento | Leads
3913,2025 | Fevereiro,Quarta-Feira,Dia útil,Leads,2025-02-26,topfunnel_lal2_leads_estatico_v2,90.57,306,7253,43,LookALike_Leads_2,Estático,1º Lançamento | Leads
3914,2025 | Março,Domingo,Final de semana,Vendas,2025-03-30,topfunnel_cargos_dados_estatico_v2,46.17,25,1181,5,Cargos_Dados,Estático,1º Lançamento | Vendas
3915,2025 | Fevereiro,Sábado,Final de semana,Vendas,2025-02-08,bottomfunnel_visitantes_site_carrossel_v1,58.58,252,7021,37,Visitantes_Site,Carrossel,1º Lançamento | Vendas
3916,2025 | Junho,Terça-Feira,Dia útil,Leads,2025-06-10,topfunnel_cargos_dados_video_v2,110.26,83,3402,9,Cargos_Dados,Video,Campanha Contínua | Leads
3917,2025 | Agosto,Segunda-Feira,Dia útil,Leads,2025-08-04,topfunnel_lal2_leads_video_v2,36.2,98,2264,2,LookALike_Leads_2,Video,Campanha Contínua | Leads
3918,2025 | Janeiro,Quarta-Feira,Dia útil,Vendas,2025-01-22,topfunnel_lal1_compradores_video_v1,16.46,31,888,6,LookALike_Compradores_1,Video,1º Lançamento | Vendas
3919,2025 | Abril,Segunda-Feira,Dia útil,Leads,2025-04-21,topfunnel_lal2_leads_carrossel_v3,91.4,222,7857,6,LookALike_Leads_2,Carrossel,2º Lançamento | Leads
3920,2025 | Dezembro,Quarta-Feira,Dia útil,Leads,2025-12-03,midfunnel_rmkt_30d_carrossel_v2,174.12,177,6826,21,Remarketing_30dias,Carrossel,Campanha Contínua | Leads
3921,2025 | Dezembro,Quarta-Feira,Dia útil,Leads,2025-12-17,midfunnel_engajamento_ig_carrossel_v2,113.92,68,3510,20,Engajamento_Instagram,Carrossel,Campanha Contínua | Leads
3922,2025 | Outubro,Quinta-Feira,Dia útil,Vendas,2025-10-02,midfunnel_engajamento_ig_estatico_v3,8.58,3,333,0,Engajamento_Instagram,Estático,1º Lançamento | Vendas
3923,2025 | Novembro,Domingo,Final de semana,Vendas,2025-11-23,topfunnel_interesses_dados_carrossel_v3,170.0,93,9069,6,Interesses_Dados,Carrossel,1º Lançamento | Vendas
3924,2025 | Junho,Segunda-Feira,Dia útil,Leads,2025-06-30,topfunnel_lal1_compradores_estatico_v3,42.13,43,1210,12,LookALike_Compradores_1,Estático,1º Lançamento | Leads
3925,2025 | Janeiro,Domingo,Final de semana,Vendas,2025-01-26,topfunnel_lal2_leads_carrossel_v3,106.16,45,2381,8,LookALike_Leads_2,video,2º Lançamento | Vendas
3926,2025 | Maio,Segunda-Feira,Dia útil,Leads,2025-05-26,bottomfunnel_rmkt_30d_estatico_v1,48.69,51,1887,14,Remarketing_30dias,Estático,2º Lançamento | Leads
3927,2025 | Setembro,Sábado,Final de semana,Leads,2025-09-27,bottomfunnel_engajamento_ig_estatico_v1,156.64,184,7643,8,Engajamento_Instagram,Estático,2º Lançamento | Leads
3928,2025 | Junho,Quinta-Feira,Dia útil,Leads,2025-06-05,topfunnel_lal1_compradores_estatico_v3,110.35,105,5127,31,LookALike_Compradores_1,Estático,1º Lançamento | Leads
3929,2025 | Fevereiro,Sábado,Final de semana,Leads,2025-02-15,topfunnel_lal2_leads_video_v3,167.93,104,19523,12,LookALike_Leads_2,Video,2º Lançamento | Leads
3930,2025 | Agosto,Sexta-Feira,Dia útil,Leads,2025-08-08,bottomfunnel_rmkt_30d_video_v3,87.14,11,2329,0,Remarketing_30dias,Video,2º Lançamento | Leads
3931,2025 | Setembro,Quinta-Feira,Dia útil,Vendas,2025-09-11,topfunnel_lal2_leads_video_v3,141.44,30,3620,2,LookALike_Leads_2,Video,2º Lançamento | Vendas
3932,2025 | Dezembro,Quinta-Feira,Dia útil,Leads,2025-12-11,topfunnel_interesses_dados_video_v2,120.5,177,9181,44,Interesses_Dados,Video,2º Lançamento | Leads
3933,2025 | Junho,Sábado,Final de semana,Leads,2025-06-14,topfunnel_lal1_compradores_estatico_v2,-60.22,523,11703,115,LookALike_Compradores_1,Estático,Campanha Contínua | Leads
3934,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-16,bottomfunnel_rmkt_30d_carrossel_v2,114.52,170,6830,9,Remarketing_30dias,Carrossel,2º Lançamento | Leads
3935,2025 | Fevereiro,Quarta-Feira,Dia útil,Leads,2025-02-19,topfunnel_lal1_compradores_video_v2,46.65,91,2891,2,LookALike_Compradores_1,Video,Campanha Contínua | Leads
3936,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-10,bottomfunnel_visitantes_site_video_v3,168.79,91,3794,26,Visitantes_Site,Video,2º Lançamento | Leads
3937,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-24,bottomfunnel_engajamento_ig_estatico_v2,136.44,293,9998,62,Engajamento_Instagram,Estático,2º Lançamento | Leads
3938,2025 | Fevereiro,Sexta-Feira,Dia útil,Leads,2025-02-21,midfunnel_engajamento_ig_video_v2,30.05,24,816,0,Engajamento_Instagram,Video,1º Lançamento | Leads
3939,2025 | Março,Sexta-Feira,Dia útil,Leads,2025-03-07,topfunnel_cargos_dados_video_v2,9.41,9,424,2,Cargos_Dados,Video,1º Lançamento | Leads
3940,2025 | Abril,Sábado,Final de semana,Leads,2025-04-05,midfunnel_visitantes_site_carrossel_v2,20.66,22,761,5,Visitantes_Site,Carrossel,Campanha Contínua | Leads
3941,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-07,bottomfunnel_engajamento_ig_estatico_v1,128.46,132,3413,10,Engajamento_Instagram,Estático,1º Lançamento | Leads
3942,2025 | Setembro,Domingo,Final de semana,Leads,2025-09-07,bottomfunnel_rmkt_60d_estatico_v3,111.52,74,3767,5,Remarketing_60dias,Estático,1º Lançamento | Leads
3943,2025 | Junho,Terça-Feira,Dia útil,Leads,2025-06-17,bottomfunnel_engajamento_ig_carrossel_v3,146.33,57,3690,5,Engajamento_Instagram,Carrossel,1º Lançamento | Leads
3944,2025 | Março,Domingo,Final de semana,Leads,2025-03-16,midfunnel_rmkt_60d_carrossel_v2,97.76,29,2510,1,Remarketing_60dias,Carrossel,2º Lançamento | Leads
3945,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,midfunnel_rmkt_60d_estatico_v1,169.89,173,4357,47,Remarketing_60dias,Estático,1º Lançamento | Leads
3946,2025 | Dezembro,Terça-Feira,Dia útil,Leads,2025-12-23,midfunnel_engajamento_ig_carrossel_v2,142.37,66,4689,11,Engajamento_Instagram,Carrossel,1º Lançamento | Leads
3947,2025 | Julho,Quarta-Feira,Dia útil,Leads,2025-07-16,midfunnel_rmkt_60d_estatico_v3,103.3,110,2906,27,Remarketing_60dias,Estático,Campanha Contínua | Leads
3948,2025 | Março,Quinta-Feira,Dia útil,Vendas,2025-03-06,midfunnel_engajamento_ig_carrossel_v2,131.41,151,5678,35,Engajamento_Instagram,Carrossel,2º Lançamento | Vendas
3949,2025 | Fevereiro,Domingo,Final de semana,Vendas,2025-02-02,midfunnel_rmkt_30d_estatico_v2,19.05,13,529,0,Remarketing_30dias,Estático,Campanha Contínua | Vendas
3950,2025 | Novembro,Sexta-Feira,Dia útil,Leads,2025-11-21,topfunnel_lal1_compradores_estatico_v1,126.29,128,7624,6,LookALike_Compradores_1,Estático,Campanha Contínua | Leads
3951,2025 | Dezembro,Terça-Feira,Dia útil,Leads,2025-12-09,midfunnel_rmkt_60d_estatico_v3,66.61,285,8274,68,Remarketing_60dias,Estático,2º Lançamento | Leads
3952,2025 | Agosto,Quinta-Feira,Dia útil,Leads,2025-08-21,topfunnel_lal2_leads_carrossel_v1,14.78,14,964,3,LookALike_Leads_2,Carrossel,2º Lançamento | Leads
3953,2025 | Maio,Terça-Feira,Dia útil,Leads,2025-05-20,topfunnel_cargos_dados_video_v2,60.74,39,1376,9,Cargos_Dados,Video,2º Lançamento | Leads
3954,2025 | Maio,Domingo,Final de semana,Leads,2025-05-18,bottomfunnel_rmkt_30d_estatico_v2,112.24,158,3806,26,Remarketing_30dias,Estático,1º Lançamento | Leads
3955,2025 | Novembro,Quinta-Feira,Dia útil,Vendas,2025-11-06,midfunnel_rmkt_30d_carrossel_v3,43.1,54,1208,5,Remarketing_30dias,Carrossel,1º Lançamento | Vendas
3956,2025 | Novembro,Quarta-Feira,Dia útil,Leads,2025-11-19,midfunnel_rmkt_60d_video_v2,5.5,13,387,1,Remarketing_60dias,Video,1º Lançamento | Leads
3957,2025 | Fevereiro,Segunda-Feira,Dia útil,Vendas,2025-02-03,topfunnel_lal1_compradores_estatico_v2,166.77,55,7355,13,LookALike_Compradores_1,Estático,1º Lançamento | Vendas
3958,2025 | Janeiro,Terça-Feira,Dia útil,Vendas,2025-01-14,bottomfunnel_engajamento_ig_carrossel_v2,74.74,111,6498,14,Engajamento_Instagram,Carrossel,2º Lançamento | Vendas
3959,2025 | Maio,Quarta-Feira,Dia útil,Leads,2025-05-28,bottomfunnel_rmkt_60d_estatico_v3,73.5,97,2435,12,Remarketing_60dias,Estático,Campanha Contínua | Leads
3960,2025 | Novembro,Sábado,Final de semana,Leads,2025-11-22,bottomfunnel_rmkt_60d_carrossel_v3,14.81,53,1753,7,Remarketing_60dias,Carrossel,1º Lançamento | Leads
3961,2025 | Janeiro,Segunda-Feira,Dia útil,Vendas,2025-01-13,topfunnel_lal2_leads_estatico_v1,136.25,239,5573,55,LookALike_Leads_2,Estático,1º Lançamento | Vendas
3962,2025 | Dezembro,Segunda-Feira,Dia útil,Leads,2025-12-01,midfunnel_rmkt_60d_carrossel_v1,147.32,76,3460,3,Remarketing_60dias,Carrossel,1º Lançamento | Leads
3963,2025 | Agosto,Sexta-Feira,Dia útil,Leads,2025-08-15,midfunnel_engajamento_ig_video_v2,111.86,61,7823,6,Engajamento_Instagram,Video,1º Lançamento | Leads
3964,2025 | Julho,Quarta-Feira,Dia útil,Leads,2025-07-02,bottomfunnel_engajamento_ig_estatico_v1,43.74,33,1340,6,Engajamento_Instagram,Estático,Campanha Contínua | Leads
3965,2025 | Julho,Segunda-Feira,Dia útil,Vendas,2025-07-28,midfunnel_visitantes_site_estatico_v1,103.24,307,8582,8,Visitantes_Site,Estático,1º Lançamento | Vendas
3966,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-30,topfunnel_lal1_compradores_video_v2,112.05,83,2988,10,LookALike_Compradores_1,Video,2º Lançamento | Leads
3967,2025 | Junho,Sábado,Final de semana,Leads,2025-06-28,midfunnel_engajamento_ig_carrossel_v3,111.38,79,3484,3,Engajamento_Instagram,Carrossel,2º Lançamento | Leads
3968,2025 | Abril,Segunda-Feira,Dia útil,Vendas,2025-04-21,midfunnel_rmkt_60d_estatico_v2,92.42,27,2674,7,Remarketing_60dias,Estático,Campanha Contínua | Vendas
3969,2025 | Outubro,Terça-Feira,Dia útil,Vendas,2025-10-14,midfunnel_engajamento_ig_estatico_v3,29.73,43,1155,7,Engajamento_Instagram,Estático,Campanha Contínua | Vendas
3970,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-17,topfunnel_interesses_dados_video_v2,104.83,114,2812,17,Interesses_Dados,Video,Campanha Contínua | Leads
3971,2025 | Julho,Sábado,Final de semana,Leads,2025-07-19,topfunnel_lal1_compradores_estatico_v1,67.34,19,2347,5,LookALike_Compradores_1,Estático,2º Lançamento | Leads
3972,2025 | Agosto,Segunda-Feira,Dia útil,Leads,2025-08-25,topfunnel_interesses_dados_carrossel_v1,71.47,70,3479,17,Interesses_Dados,Carrossel,Campanha Contínua | Leads
3973,2025 | Novembro,Segunda-Feira,Dia útil,Leads,2025-11-10,bottomfunnel_visitantes_site_estatico_v2,73.61,49,1920,9,Visitantes_Site,Estático,1º Lançamento | Leads
3974,2025 | Fevereiro,Sábado,Final de semana,Vendas,2025-02-22,bottomfunnel_visitantes_site_estatico_v1,152.83,308,9240,27,Visitantes_Site,Estático,1º Lançamento | Vendas
3975,2025 | Setembro,Segunda-Feira,Dia útil,Vendas,2025-09-01,topfunnel_interesses_dados_carrossel_v3,177.44,270,7813,78,Interesses_Dados,Carrossel,2º Lançamento | Vendas
3976,2025 | Junho,Sábado,Final de semana,Leads,2025-06-14,topfunnel_lal1_compradores_estatico_v1,112.75,346,7816,7,LookALike_Compradores_1,Estático,Campanha Contínua | Leads
3977,2025 | Fevereiro,Terça-Feira,Dia útil,Vendas,2025-02-11,topfunnel_interesses_dados_carrossel_v3,12.33,6,322,0,Interesses_Dados,Carrossel,Campanha Contínua | Vendas
3978,2025 | Agosto,Domingo,Final de semana,Leads,2025-08-24,midfunnel_rmkt_60d_estatico_v1,170.69,17,4304,3,Remarketing_60dias,Estático,Campanha Contínua | Leads
3979,2025 | Setembro,Sábado,Final de semana,Leads,2025-09-20,bottomfunnel_rmkt_30d_carrossel_v3,174.94,133,4509,31,Remarketing_30dias,Carrossel,Campanha Contínua | Leads
3980,2025 | Dezembro,Segunda-Feira,Dia útil,Vendas,2025-12-29,midfunnel_engajamento_ig_estatico_v1,122.11,49,7599,10,Engajamento_Instagram,Estático,Campanha Contínua | Vendas
3981,2025 | Março,Quarta-Feira,Dia útil,Leads,2025-03-05,topfunnel_lal2_leads_carrossel_v1,113.99,200,4898,24,LookALike_Leads_2,Carrossel,2º Lançamento | Leads
3982,2025 | Agosto,Domingo,Final de semana,Leads,2025-08-03,topfunnel_cargos_dados_video_v1,139.55,48,5052,2,Cargos_Dados,Video,2º Lançamento | Leads
3983,2025 | Abril,Domingo,Final de semana,Vendas,2025-04-20,midfunnel_engajamento_ig_estatico_v2,70.73,66,2237,14,Engajamento_Instagram,Estático,1º Lançamento | Vendas
3984,2025 | Março,Sexta-Feira,Dia útil,Leads,2025-03-21,bottomfunnel_rmkt_60d_video_v3,44.88,28,1677,5,Remarketing_60dias,Video,Campanha Contínua | Leads
3985,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-03,topfunnel_lal2_leads_estatico_v2,5.15,3,302,0,LookALike_Leads_2,Estático,1º Lançamento | Leads
3986,2025 | Outubro,Segunda-Feira,Dia útil,Vendas,2025-10-20,topfunnel_cargos_dados_estatico_v1,142.44,206,5133,40,Cargos_Dados,Estático,2º Lançamento | Vendas
3987,2025 | Agosto,Quinta-Feira,Dia útil,Vendas,2025-08-21,topfunnel_cargos_dados_estatico_v3,45.17,43,1527,8,Cargos_Dados,Estático,2º Lançamento | Vendas
3988,2025 | Março,Quarta-Feira,Dia útil,Vendas,2025-03-26,bottomfunnel_visitantes_site_video_v2,48.32,22,1451,6,Visitantes_Site,Video,Campanha Contínua | Vendas
3989,2025 | Novembro,Quarta-Feira,Dia útil,Leads,2025-11-19,midfunnel_engajamento_ig_carrossel_v1,15.7,5,424,0,Engajamento_Instagram,Carrossel,2º Lançamento | Leads
3990,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-13,topfunnel_lal1_compradores_estatico_v3,91.19,144,8177,31,LookALike_Compradores_1,Estático,Campanha Contínua | Leads
3991,2025 | Dezembro,Sexta-Feira,Dia útil,Vendas,2025-12-12,topfunnel_lal1_compradores_carrossel_v2,126.5,211,8923,32,LookALike_Compradores_1,Carrossel,Campanha Contínua | Vendas
3992,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-27,midfunnel_visitantes_site_carrossel_v3,29.47,12,856,39,Visitantes_Site,Carrossel,1º Lançamento | Leads
3993,2025 | Agosto,Quinta-Feira,Dia útil,Leads,2025-08-28,bottomfunnel_engajamento_ig_video_v2,131.16,96,8194,15,Engajamento_Instagram,Video,1º Lançamento | Leads
3994,2025 | Outubro,Quinta-Feira,Dia útil,Vendas,2025-10-02,topfunnel_cargos_dados_carrossel_v2,63.68,56,2060,8,Cargos_Dados,Carrossel,1º Lançamento | Vendas
3995,2025 | Agosto,Sexta-Feira,Dia útil,Vendas,2025-08-22,bottomfunnel_rmkt_30d_carrossel_v2,153.86,142,7815,25,Remarketing_30dias,Carrossel,Campanha Contínua | Vendas
3996,2025 | Março,Domingo,Final de semana,Leads,2025-03-16,topfunnel_lal2_leads_estatico_v3,17.65,53,1699,15,LookALike_Leads_2,Estático,2º Lançamento | Leads
3997,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-07,bottomfunnel_engajamento_ig_video_v2,172.52,148,6864,7,Engajamento_Instagram,Video,2º Lançamento | Leads
3998,2025 | Outubro,Domingo,Final de semana,Leads,2025-10-12,topfunnel_cargos_dados_video_v1,7.94,5,930,0,Cargos_Dados,Video,1º Lançamento | Leads
3999,2025 | Janeiro,Sexta-Feira,Dia útil,Vendas,2025-01-17,topfunnel_cargos_dados_carrossel_v1,114.02,68,2545,11,Cargos_Dados,Carrossel,1º Lançamento | Vendas
4000,2025 | Março,Sábado,Final de semana,Vendas,2025-03-29,topfunnel_lal1_compradores_estatico_v3,129.61,35,4727,6,LookALike_Compradores_1,Estático,1º Lançamento | Vendas
4001,2025 | Agosto,Quinta-Feira,Dia útil,Vendas,2025-08-07,bottomfunnel_rmkt_60d_carrossel_v1,35.14,5,1380,0,Remarketing_60dias,Carrossel,1º Lançamento | Vendas
4002,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-09,topfunnel_lal2_leads_estatico_v3,14.81,4,445,0,LookALike_Leads_2,Estático,2º Lançamento | Leads
4003,2025 | Abril,Sexta-Feira,Dia útil,Vendas,2025-04-18,midfunnel_visitantes_site_video_v3,132.32,115,6580,24,Visitantes_Site,Video,1º Lançamento | Vendas
4004,2025 | Janeiro,Sexta-Feira,Dia útil,Vendas,2025-01-10,topfunnel_interesses_dados_video_v3,22.88,30,1189,2,Interesses_Dados,Video,1º Lançamento | Vendas
4005,2025 | Março,Sexta-Feira,Dia útil,Leads,2025-03-07,topfunnel_cargos_dados_video_v3,10.96,3,695,0,Cargos_Dados,Video,1º Lançamento | Leads
4006,2025 | Maio,Domingo,Final de semana,Leads,2025-05-04,topfunnel_cargos_dados_carrossel_v3,96.39,488,11893,101,Cargos_Dados,Carrossel,Campanha Contínua | Leads
4007,2025 | Março,Sexta-Feira,Dia útil,Vendas,2025-03-14,bottomfunnel_rmkt_60d_video_v2,145.72,220,4981,51,Remarketing_60dias,Video,1º Lançamento | Vendas
4008,2025 | Outubro,Terça-Feira,Dia útil,Leads,2025-10-14,topfunnel_interesses_dados_estatico_v3,72.86,222,5788,53,Interesses_Dados,Estático,Campanha Contínua | Leads
4009,2025 | Julho,Quinta-Feira,Dia útil,Vendas,2025-07-17,topfunnel_lal2_leads_carrossel_v3,56.73,129,3297,11,LookALike_Leads_2,Carrossel,2º Lançamento | Vendas
4010,2025 | Maio,Sábado,Final de semana,Leads,2025-05-10,topfunnel_lal1_compradores_estatico_v1,79.87,103,4496,2,LookALike_Compradores_1,Estático,Campanha Contínua | Leads
4011,2025 | Maio,Quarta-Feira,Dia útil,Leads,2025-05-28,midfunnel_visitantes_site_carrossel_v1,60.93,45,1888,4,Visitantes_Site,Carrossel,Campanha Contínua | Leads
4012,2025 | Julho,Quinta-Feira,Dia útil,Vendas,2025-07-31,topfunnel_cargos_dados_carrossel_v1,106.58,49,5626,1,Cargos_Dados,Carrossel,1º Lançamento | Vendas
4013,2025 | Dezembro,Segunda-Feira,Dia útil,Leads,2025-12-01,bottomfunnel_engajamento_ig_carrossel_v1,132.22,32,3613,8,Engajamento_Instagram,Carrossel,Campanha Contínua | Leads
4014,2025 | Junho,Quinta-Feira,Dia útil,Leads,2025-06-19,midfunnel_rmkt_30d_carrossel_v1,119.77,114,2706,12,Remarketing_30dias,Carrossel,Campanha Contínua | Leads
4015,2025 | Abril,Quarta-Feira,Dia útil,Vendas,2025-04-09,topfunnel_lal2_leads_carrossel_v2,44.21,36,1050,10,LookALike_Leads_2,Carrossel,Campanha Contínua | Vendas
4016,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-06,bottomfunnel_engajamento_ig_video_v3,156.99,193,10231,45,Engajamento_Instagram,Video,1º Lançamento | Leads
4017,2025 | Março,Sábado,Final de semana,Vendas,2025-03-01,topfunnel_cargos_dados_estatico_v2,92.41,43,3832,6,Cargos_Dados,Estático,Campanha Contínua | Vendas
4018,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-10,midfunnel_engajamento_ig_video_v1,177.01,272,9712,79,Engajamento_Instagram,Video,1º Lançamento | Leads
4019,2025 | Maio,Domingo,Final de semana,Vendas,2025-05-11,midfunnel_visitantes_site_carrossel_v3,137.26,206,5399,29,Visitantes_Site,Carrossel,2º Lançamento | Vendas
4020,2025 | Março,Domingo,Final de semana,Leads,2025-03-09,bottomfunnel_rmkt_30d_estatico_v3,138.85,81,4279,21,Remarketing_30dias,Estático,1º Lançamento | Leads
4021,2025 | Junho,Segunda-Feira,Dia útil,Vendas,2025-06-16,bottomfunnel_visitantes_site_carrossel_v2,59.51,65,2258,16,Visitantes_Site,Carrossel,1º Lançamento | Vendas
